"If using a 'Rows', 'Columns' or 'Boxes' transition, this option controls animation direction and timing for all the separate elements, generating a flow effect as each one moves. It defines the direction in which initial movement of elements should be staggered, and which element should be animated first & last, e.g. starting from the center or edges, changing based on slide direction, flowing randomly etc.","If using a 'Rows', 'Columns' or 'Boxes' transition, this option controls animation direction and timing for all the separate elements, generating a flow effect as each one moves. It defines the direction in which initial movement of elements should be staggered, and which element should be animated first & last, e.g. starting from the center or edges, changing based on slide direction, flowing randomly etc."
"If using a 'Rows', 'Columns' or 'Boxes' transition, this option controls the animation speed of each individual element. Increasing the number, up to a maximum of 100, makes elements move quicker and reduces the time until each begins moving. The minimum, and slowest, setting is 5. Changing this value also automatically recalculates the slide transition duration.","If using a 'Rows', 'Columns' or 'Boxes' transition, this option controls the animation speed of each individual element. Increasing the number, up to a maximum of 100, makes elements move quicker and reduces the time until each begins moving. The minimum, and slowest, setting is 5. Changing this value also automatically recalculates the slide transition duration."
"If you need .psd files for objects, you can purchase it from the original author","If you need .psd files for objects, you can purchase it from the original author"
"If you want to use Slider Revolution on another domain, you need to use a different license key.","If you want to use Slider Revolution on another domain, you need to use a different license key."
"If you want to use your license key on another domain, please<br> deregister it in the members area or use a different key.","If you want to use your license key on another domain, please<br> deregister it in the members area or use a different key."
"If you want to use your purchase code on<br>another domain, please deregister it first or","If you want to use your purchase code on<br>another domain, please deregister it first or"
Ignore,Ignore
"Ignore Lazy Loading","Ignore Lazy Loading"
"Ignore Mobile Height Changes","Ignore Mobile Height Changes"
Image,Image
"Image Alt","Image Alt"
"Image Alt Text","Image Alt Text"
"Image Based","Image Based"
"Image Fit","Image Fit"
"Image Graphic","Image Graphic"
"Image Height","Image Height"
"Image Layer Content","Image Layer Content"
"Image Map","Image Map"
"Image Map Size","Image Map Size"
"Image Scale","Image Scale"
"Image Settings","Image Settings"
"Image Size","Image Size"
"Image Slide","Image Slide"
"Image Source","Image Source"
"Image Source Size","Image Source Size"
"Image URL","Image URL"
"Image Width","Image Width"
"Image could not be created","Image could not be created"
"Image could not be loaded","Image could not be loaded"
"Image could not be saved","Image could not be saved"
"Image from Stream","Image from Stream"
"Image from Stream if exist","Image from Stream if exist"
"Image from Stream if exists","Image from Stream if exists"
"Image has an invalid type","Image has an invalid type"
"Image has invalid data","Image has invalid data"
"Image is Loading...","Image is Loading..."
"Image/Poster from Stream","Image/Poster from Stream"
Images,Images
"Images (%1)","Images (%1)"
"Images from","Images from"
"Import File","Import File"
"Import Layer","Import Layer"
"Import Lottie File","Import Lottie File"
"Import Lottie Files","Import Lottie Files"
"Import Report","Import Report"
"Import SVG Files","Import SVG Files"
"Import Selected Layers","Import Selected Layers"
"Import file not found","Import file not found"
"Import from Modules","Import from Modules"
"Import from Template","Import from Template"
"Import your First Item","Import your First Item"
Imported,Imported
"Imported CSV","Imported CSV"
"Importing Layers...","Importing Layers..."
In,In
"In Cube","In Cube"
"In Over Out","In Over Out"
"In Stock Only","In Stock Only"
"In Use","In Use"
"In ViewPort (%)","In ViewPort (%)"
"In the slider settings you will also find a ""Whiteboard"" tab, on the right. This is where all the default settings and advanced goodies are found!","In the slider settings you will also find a ""Whiteboard"" tab, on the right. This is where all the default settings and advanced goodies are found!"
"Include a 'playsline' attribute with the video element.  This will prevent the video from being taken fullscreen when it initially plays on mobile devices.","Include a 'playsline' attribute with the video element.  This will prevent the video from being taken fullscreen when it initially plays on mobile devices."
"Include a background cover when the Module is loaded as a Modal","Include a background cover when the Module is loaded as a Modal"
"Include both tweets and re-tweets in the Slider","Include both tweets and re-tweets in the Slider"
"Include both tweets and replies in the Slider","Include both tweets and replies in the Slider"
"Include large controls for HTML5 Video Layers","Include large controls for HTML5 Video Layers"
"Include libraries globally","Include libraries globally"
"Include text-only Tweets (tweets that do not contain an image)","Include text-only Tweets (tweets that do not contain an image)"
"Index Order","Index Order"
"Index of Current Slide","Index of Current Slide"
"Individual Layers that are selected to be hidden under a width will be hidden under this number","Individual Layers that are selected to be hidden under a width will be hidden under this number"
"Infinite Loop","Infinite Loop"
Infinity,Infinity
"Infinity Scroll","Infinity Scroll"
Inherit,Inherit
"Inherit from Desktop","Inherit from Desktop"
"Init Split","Init Split"
"Init. Distance","Init. Distance"
"Initial scaleX value for the displacement map","Initial scaleX value for the displacement map"
"Initial scaleY value for the displacement map","Initial scaleY value for the displacement map"
"Initialization Delay","Initialization Delay"
"Initialize/Pause the Slider when its inside this percentage of the page's viewport","Initialize/Pause the Slider when its inside this percentage of the page's viewport"
"Inline Mode","Inline Mode"
Inline-Block,Inline-Block
Inner,Inner
"Inner / Outer","Inner / Outer"
Inner/Outer,Inner/Outer
"Insert Module as Pop Up Module","Insert Module as Pop Up Module"
"Insert a valid API key from <a href=""https://www.weatherbit.io/pricing"" target=""_blank"">Weatherbit.io</a>","Insert a valid API key from <a href=""https://www.weatherbit.io/pricing"" target=""_blank"">Weatherbit.io</a>"
Instagram,Instagram
"Instagram Reports: ","Instagram Reports: "
"Instagram Settings","Instagram Settings"
"Instagram reports: Content did not match expected","Instagram reports: Content did not match expected"
"Instagram reports: Content is private","Instagram reports: Content is private"
"Instagram reports: Parse script error","Instagram reports: Parse script error"
"Instagram reports: Please check the settings","Instagram reports: Please check the settings"
Install,Install
"Install Add-On","Install Add-On"
"Install Critical Update","Install Critical Update"
"Install Template","Install Template"
"Install Template & Addon(s)","Install Template & Addon(s)"
"Install Template Package","Install Template Package"
"Install Template Package & Addon(s)","Install Template Package & Addon(s)"
Installed,Installed
"Installed Version","Installed Version"
"Installing Add-On","Installing Add-On"
"Installing Template","Installing Template"
"Installing Template Package","Installing Template Package"
"Instant Updates","Instant Updates"
"Integration Coming Soon","Integration Coming Soon"
"Intelligent Inheriting","Intelligent Inheriting"
Interaction,Interaction
"Interaction Duration","Interaction Duration"
"Interaction Easing","Interaction Easing"
"Interaction Type","Interaction Type"
Interactions,Interactions
Interactivity,Interactivity
"Internal Cache","Internal Cache"
"Inv. Angles","Inv. Angles"
"Invalid Email","Invalid Email"
"Invalid Email/Could not connect to the Newsletter server","Invalid Email/Could not connect to the Newsletter server"
"Invalid ID","Invalid ID"
"Invalid id given","Invalid id given"
"Inverse Toggled Content","Inverse Toggled Content"
"Invert Edges","Invert Edges"
"Invert Horizontal","Invert Horizontal"
"Invert Scroll","Invert Scroll"
"Invert Vertical","Invert Vertical"
"Invert the drawing of the Polyfold shape","Invert the drawing of the Polyfold shape"
Inverts,Inverts
"Isolated T-storms","Isolated T-storms"
"Isolated Thunderstorms","Isolated Thunderstorms"
"Isometric (Global)","Isometric (Global)"
"Item Spacing","Item Spacing"
"Item could not be changed","Item could not be changed"
"Item could not be deleted","Item could not be deleted"
"Item successfully changed","Item successfully changed"
"Item successfully deleted","Item successfully deleted"
"Jittering Area Height","Jittering Area Height"
"Jittering Area Offset","Jittering Area Offset"
"Jittering Area Offset Hor.","Jittering Area Offset Hor."
"Jittering Area Width","Jittering Area Width"
"Jittering Changes","Jittering Changes"
"John Doe","John Doe"
"Jump to Slide","Jump to Slide"
"Keep Aspect Ratio (Justify)","Keep Aspect Ratio (Justify)"
"Keep Auto Sizes","Keep Auto Sizes"
"Keep Breakpoint Heights","Keep Breakpoint Heights"
"Keep Last State","Keep Last State"
"Keep Original Colors","Keep Original Colors"
"Keep Selected","Keep Selected"
"Keep Spinner during Load","Keep Spinner during Load"
"Keep Spinner until all Frames loaded","Keep Spinner until all Frames loaded"
"Keep Style","Keep Style"
"Keep as it is","Keep as it is"
"Keep disabled if slider has dynamic content, e.g. shortcodes","Keep disabled if slider has dynamic content, e.g. shortcodes"
"Ken Burns","Ken Burns"
"Ken Burns / Pan Zoom","Ken Burns / Pan Zoom"
"Key Arrow Direction","Key Arrow Direction"
Keyboard,Keyboard
"Keyboard Arrow Navigation","Keyboard Arrow Navigation"
"Keyboard Settings","Keyboard Settings"
Keyframe,Keyframe
"Keyframe #","Keyframe #"
Keyframes,Keyframes
"Kill Slider","Kill Slider"
LAYERS,LAYERS
LORDICONS,LORDICONS
LOTTIEFILES,LOTTIEFILES
Label,Label
"Label BG","Label BG"
Labels,Labels
"Laptop Height","Laptop Height"
"Laptop Viewport","Laptop Viewport"
"Laptop Width","Laptop Width"
Large,Large
"Large Controls","Large Controls"
